발생년,발생년월일시분,주야,요일,사망자수,사상자수,중상자수,경상자수,부상신고자수,발생지시도,발생지시군구,사고유형_대분류,사고유형_중분류,사고유형,법규위반_대분류,법규위반,도로형태_대분류,도로형태,가해자_당사자종별_대분류,가해자_당사자종별,피해자_당사자종별_대분류,피해자_당사자종별,발생위치X_UTMK,발생위치Y_UTMK,경도,위도
2018,2018-09-10 15:35,주,월,1,1,0,0,0,충남,아산시,차대차,추돌,추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,이륜차,이륜차,승용차,승용차,949749,1869621,126.9365328,36.82345473
2018,2018-11-17 13:40,주,토,1,1,0,0,0,충남,아산시,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,원동기장치자전거,원동기장치자전거,없음,없음,952066,1877069,126.962042,36.89071313
2018,2018-03-29 08:20,주,목,1,1,0,0,0,충남,아산시,차대차,측면충돌,측면충돌,운전자법규위반,신호위반,교차로,교차로내,승용차,승용차,이륜차,이륜차,958470,1876712,127.0339306,36.88779866
2018,2018-05-17 17:00,주,목,1,1,0,0,0,충남,서천군,차량단독,도로이탈,도로이탈 기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,없음,없음,927897,1793209,126.6986479,36.13323823
2018,2018-10-21 18:20,야,일,1,2,0,1,0,충남,서천군,차대차,추돌,추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,농기계,농기계,933375,1788632,126.7599128,36.09236832
2018,2018-11-15 17:50,주,목,1,1,0,0,0,충남,보령시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,보행자,보행자,908927,1834827,126.4829795,36.50678882
2018,2018-09-07 10:15,주,금,1,1,0,0,0,충남,보령시,차대차,기타,기타,운전자법규위반,앞지르기 금지위반,교차로,교차로내,승합차,승합차,이륜차,이륜차,917251,1818369,126.5776799,36.3591907
2018,2018-05-12 14:15,주,토,1,1,0,0,0,충남,보령시,차대차,추돌,추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,특수차,특수차,918259,1816896,126.5890685,36.34599887
2018,2018-02-06 05:35,야,화,1,1,0,0,0,충남,보령시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,보행자,보행자,924783,1821777,126.6612932,36.39053033
2018,2018-05-27 16:45,주,일,1,3,2,0,0,충남,공주시,차대차,정면충돌,정면충돌,운전자법규위반,중앙선 침범,단일로,기타단일로,승용차,승용차,승용차,승용차,953066,1849190,126.9749805,36.63945078
2018,2018-09-25 02:00,야,화,1,1,0,0,0,세종,세종,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,화물차,화물차,보행자,보행자,969047,1858149,127.1533834,36.72086763
2018,2018-03-07 17:50,주,수,2,4,1,1,0,세종,세종,차대차,정면충돌,정면충돌,운전자법규위반,중앙선 침범,단일로,기타단일로,승용차,승용차,승용차,승용차,973247,1834058,127.201254,36.50381745
2018,2018-03-09 17:00,주,금,1,1,0,0,0,세종,세종,차대차,측면충돌,측면충돌,운전자법규위반,신호위반,교차로,교차로내,승용차,승용차,이륜차,이륜차,981290,1847036,127.2907528,36.62100566
2018,2018-01-08 18:00,야,월,1,1,0,0,0,충남,예산군,차대사람,횡단중,횡단중,운전자법규위반,보행자 보호의무 위반,단일로,기타단일로,승용차,승용차,보행자,보행자,926115,1856612,126.672805,36.7046426
2018,2018-09-07 07:50,주,금,1,1,0,0,0,충남,부여군,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,없음,없음,945377,1808915,126.8918146,36.27597197
2018,2018-11-15 07:59,주,목,1,1,0,0,0,충남,부여군,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,승용차,승용차,없음,없음,948781,1809804,126.9296555,36.28417311
2018,2018-10-08 09:20,주,월,1,1,0,0,0,충남,부여군,차량단독,전도,전도,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,농기계,농기계,없음,없음,941173,1798625,126.8457821,36.18296034
2018,2018-09-23 19:25,야,일,1,1,0,0,0,충남,부여군,차대사람,차도통행중,차도통행중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,보행자,보행자,953314,1815213,126.9798065,36.3331659
2018,2018-01-05 06:50,주,금,1,1,0,0,0,충남,부여군,차대사람,기타,기타,운전자법규위반,중앙선 침범,단일로,기타단일로,승용차,승용차,보행자,보행자,941408,1813142,126.8473079,36.31384512
2018,2018-02-25 13:30,주,일,1,1,0,0,0,충남,부여군,차량단독,도로이탈,도로이탈 추락,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,이륜차,이륜차,없음,없음,939776,1797917,126.8303012,36.17649178
2018,2018-06-10 10:50,주,일,1,1,0,0,0,충남,부여군,차대차,추돌,추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,이륜차,이륜차,화물차,화물차,951220,1812159,126.9566664,36.3055301
2018,2018-04-26 14:05,주,목,1,1,0,0,0,충남,당진시,차대사람,횡단중,횡단중,운전자법규위반,과속,단일로,기타단일로,승용차,승용차,보행자,보행자,929502,1872315,126.7092689,36.84644548
2018,2018-07-02 06:25,주,월,1,1,0,0,0,충남,당진시,차대차,측면충돌,측면충돌,운전자법규위반,안전운전 의무 불이행,기타,기타,승용차,승용차,자전거,자전거,931708,1887220,126.7326655,36.98095745
2018,2018-05-01 08:20,주,화,1,2,0,1,0,충남,금산군,차대차,측면충돌,측면충돌,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,자전거,자전거,이륜차,이륜차,1001027,1780443,127.5113979,36.02082235
2018,2018-04-09 17:24,주,월,1,1,0,0,0,충남,금산군,차대사람,횡단중,횡단중,운전자법규위반,신호위반,교차로,교차로내,승용차,승용차,보행자,보행자,997592,1797782,127.4732223,36.17714476
2018,2018-03-30 19:00,야,금,1,1,0,0,0,충남,금산군,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전거리 미확보,교차로,교차로부근,화물차,화물차,없음,없음,993753,1792633,127.4305724,36.13070574
2018,2018-01-16 18:05,야,화,1,1,0,0,0,충남,청양군,차대사람,횡단중,횡단중,운전자법규위반,과속,단일로,기타단일로,화물차,화물차,보행자,보행자,941895,1822345,126.8520454,36.3968381
2018,2018-03-04 06:45,주,일,1,1,0,0,0,충남,청양군,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,승용차,승용차,보행자,보행자,929719,1825926,126.7159515,36.42830518
2018,2018-10-19 12:12,주,금,1,1,0,0,0,충남,청양군,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,보행자,보행자,937827,1821289,126.8067687,36.38706387
2018,2018-09-20 18:49,야,목,1,1,0,0,0,충남,청양군,차대사람,횡단중,횡단중,운전자법규위반,과속,단일로,기타단일로,승용차,승용차,보행자,보행자,937404,1824277,126.8018117,36.41397224
2018,2018-06-19 23:20,야,화,1,2,1,0,0,충남,천안시,차대차,기타,기타,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,화물차,화물차,승합차,승합차,992132,1862682,127.4118455,36.76220383
2018,2018-12-22 16:40,주,토,1,3,2,0,0,충남,논산시,차대차,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승합차,승합차,승용차,승용차,970996,1795946,127.1775369,36.16016077
2018,2018-09-13 00:01,야,목,1,2,1,0,0,대전,동구,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,기타,기타,화물차,화물차,보행자,보행자,997674,1816535,127.4740784,36.34621355
2018,2018-10-27 15:54,주,토,1,1,0,0,0,충북,영동군,차대차,추돌,추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,승용차,승용차,1035002,1802294,127.8894301,36.21719271
2018,2018-05-21 22:50,야,월,1,2,0,1,0,대전,동구,차대차,추돌,추돌,운전자법규위반,안전운전 의무 불이행,기타,기타,화물차,화물차,승용차,승용차,1001039,1816994,127.5115795,36.35035387
2018,2018-03-15 00:10,야,목,1,1,0,0,0,충남,금산군,차대차,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,화물차,화물차,998797,1797765,127.4866223,36.17699374
2018,2018-04-30 04:20,야,월,1,2,0,1,0,전북,전주시,차대차,측면충돌,측면충돌,운전자법규위반,신호위반,교차로,교차로내,승용차,승용차,화물차,화물차,965948,1758823.2,127.1230108,35.82530628
2018,2018-08-08 23:01,야,수,1,3,1,1,0,전북,군산시,차대차,측면충돌,측면충돌,운전자법규위반,중앙선 침범,교차로,교차로부근,승용차,승용차,특수차,특수차,918784,1774333,126.5993173,35.96235537
2018,2018-10-07 13:50,주,일,1,1,0,0,0,전북,군산시,차대차,측면충돌,측면충돌,운전자법규위반,신호위반,교차로,교차로내,승용차,승용차,이륜차,이륜차,928394.5,1776107.8,126.7057273,35.97910796
2018,2018-06-25 22:10,야,월,1,1,0,0,0,전북,군산시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,보행자,보행자,926829.8,1774657.4,126.6885065,35.96591635
2018,2018-01-25 18:40,야,목,1,1,0,0,0,전북,군산시,차대사람,차도통행중,차도통행중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,보행자,보행자,931162.3,1774539.6,126.7365624,35.96516965
2018,2018-03-18 03:15,야,일,1,1,0,0,0,전북,군산시,차대차,정면충돌,정면충돌,운전자법규위반,중앙선 침범,단일로,지하차도(도로)내,자전거,자전거,승용차,승용차,928828.3,1772101.8,126.7108982,35.94302505
2018,2018-08-16 12:40,주,목,1,1,0,0,0,전북,익산시,차량단독,전복,전복,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,사륜오토바이(ATV),사륜오토바이(ATV),없음,없음,948124,1781766,126.9241911,36.03136846
2018,2018-10-31 18:30,야,수,1,1,0,0,0,전북,익산시,차대차,추돌,추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,이륜차,이륜차,농기계,농기계,960274,1775877,127.059344,35.97884692
2018,2018-07-20 08:20,주,금,1,1,0,0,0,전북,익산시,차대차,측면충돌,측면충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,자전거,자전거,949642,1771281,126.941706,35.93692026
2018,2018-11-21 09:44,주,수,1,1,0,0,0,전북,익산시,차량단독,기타,기타,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,원동기장치자전거,원동기장치자전거,없음,없음,949124,1778390,126.9355074,36.00098498
2018,2018-05-12 07:21,주,토,1,1,0,0,0,전북,익산시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,보행자,보행자,952996,1770475,126.9789364,35.9298208
2018,2018-04-17 13:30,주,화,1,1,0,0,0,전북,익산시,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,없음,없음,951651.9,1785430.8,126.9631239,36.06459001
2018,2018-01-18 13:50,주,목,1,2,0,1,0,전북,정읍시,차대차,정면충돌,정면충돌,운전자법규위반,중앙선 침범,교차로,교차로부근,화물차,화물차,승합차,승합차,939691,1741090,126.8336674,35.66416559
2018,2018-05-10 08:37,주,목,1,1,0,0,0,전북,정읍시,차대차,측면충돌,측면충돌,운전자법규위반,부당한 회전,단일로,기타단일로,자전거,자전거,승용차,승용차,942407.3,1730090.9,126.8644621,35.5651604
2018,2018-05-14 16:49,주,월,1,1,0,0,0,전북,김제시,차대차,추돌,추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,이륜차,이륜차,943033.6,1753782,126.8696959,35.77879302
2018,2018-09-20 14:25,주,목,1,1,0,0,0,전북,김제시,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,이륜차,이륜차,없음,없음,943618,1755965,126.8760078,35.79850807
2018,2018-08-11 05:20,야,토,1,1,0,0,0,전북,김제시,차대차,추돌,추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,자전거,자전거,954426,1748600,126.9960367,35.7326669
2018,2018-08-24 14:08,주,금,1,1,0,0,0,전북,김제시,차대차,측면충돌,측면충돌,운전자법규위반,신호위반,교차로,교차로내,개인형이동수단(PM),개인형이동수단(PM),화물차,화물차,947282,1759031,126.9163539,35.82635399
2018,2018-10-21 16:10,주,일,1,1,0,0,0,전북,김제시,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,보행자,보행자,955085,1755203,127.0029536,35.79222959
2018,2018-10-19 16:13,주,금,1,1,0,0,0,전북,남원시,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,기타,기타,승용차,승용차,보행자,보행자,988878.9,1712308.2,127.3775185,35.40643191
2018,2018-10-09 12:50,주,화,1,1,0,0,0,전북,남원시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,화물차,화물차,보행자,보행자,989660.8,1712596,127.3861262,35.40903538
2018,2018-08-04 10:40,주,토,1,5,0,4,0,전북,남원시,차대차,정면충돌,정면충돌,운전자법규위반,중앙선 침범,단일로,기타단일로,승용차,승용차,승용차,승용차,1010490,1715087,127.6155667,35.43149464
2018,2018-07-19 11:20,주,목,1,1,0,0,0,전북,남원시,차대차,측면충돌,측면충돌,운전자법규위반,신호위반,교차로,교차로내,자전거,자전거,승용차,승용차,988795,1712728,127.3765887,35.41021623
2018,2018-12-19 17:53,주,수,2,2,0,0,0,전북,고창군,차대차,추돌,추돌,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,승합차,승합차,화물차,화물차,918734.3,1716624,126.6046026,35.44208842
2018,2018-06-14 12:25,주,목,1,1,0,0,0,전북,부안군,차대사람,횡단중,횡단중,운전자법규위반,과속,단일로,기타단일로,화물차,화물차,보행자,보행자,929042,1746711,126.7155235,35.71413359
2018,2018-10-19 18:40,야,금,1,2,1,0,0,전북,부안군,차대차,추돌,추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,농기계,농기계,933366.6,1746153.9,126.7633767,35.70941313
2018,2018-11-29 05:00,야,목,1,1,0,0,0,전북,순창군,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,화물차,화물차,없음,없음,972134.6,1710913.1,127.1931555,35.39352493
2018,2018-05-06 06:10,주,일,1,1,0,0,0,전북,순창군,차량단독,도로이탈,도로이탈 기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,없음,없음,961512.1,1706480.3,127.0763954,35.35320226
